product_id;product_name;product_class_id;product_category;product_subcategory;product_department;product_family
1045;PigTail Frozen Corn;60;Vegetables;Frozen Vegetables;Frozen Foods;Food
1046;PigTail Frozen Peas;60;Vegetables;Frozen Vegetables;Frozen Foods;Food
1047;PigTail Popsicles;9;Frozen Desserts;Ice Cream;Frozen Foods;Food
1048;PigTail Frozen Chicken Thighs;100;Meat;Frozen Chicken;Frozen Foods;Food
1049;PigTail Frozen Chicken Wings;100;Meat;Frozen Chicken;Frozen Foods;Food
1050;PigTail Lemon Popsicles;110;Frozen Desserts;Popsicles;Frozen Foods;Food
1051;Bird Call Silky Smooth Hair Conditioner;78;Bathroom Products;Conditioner;Health and Hygiene;Non-Consumable
1052;Bird Call Tartar Control Toothpaste;39;Hygiene;Personal Hygiene;Health and Hygiene;Non-Consumable
1053;Bird Call Whitening Toothpast;39;Hygiene;Personal Hygiene;Health and Hygiene;Non-Consumable
1054;Bird Call Toothpaste;39;Hygiene;Personal Hygiene;Health and Hygiene;Non-Consumable
1055;Bird Call Deodorant;39;Hygiene;Personal Hygiene;Health and Hygiene;Non-Consumable
1056;Bird Call Conditioning Shampoo;79;Bathroom Products;Shampoo;Health and Hygiene;Non-Consumable
1057;Bird Call Extra Moisture Shampoo;79;Bathroom Products;Shampoo;Health and Hygiene;Non-Consumable
1058;Bird Call Angled Toothbrush;88;Bathroom Products;Toothbrushes;Health and Hygiene;Non-Consumable
1059;Bird Call Apricot Shampoo;79;Bathroom Products;Shampoo;Health and Hygiene;Non-Consumable
1060;Bird Call Childrens Aspirin;70;Pain Relievers;Aspirin;Health and Hygiene;Non-Consumable
1061;Bird Call Buffered Aspirin;70;Pain Relievers;Aspirin;Health and Hygiene;Non-Consumable
1062;Bird Call 200 MG Ibuprofen;71;Pain Relievers;Ibuprofen;Health and Hygiene;Non-Consumable
1063;Bird Call 200 MG Acetominifen;72;Pain Relievers;Acetominifen;Health and Hygiene;Non-Consumable
1064;Bird Call HCL Nasal Spray;73;Decongestants;Nasal Sprays;Health and Hygiene;Non-Consumable
1065;Bird Call Dishwasher Detergent;73;Decongestants;Nasal Sprays;Health and Hygiene;Non-Consumable
1066;Bird Call Multi-Symptom Cold Remedy;75;Cold Remedies;Cold Remedies;Health and Hygiene;Non-Consumable
1067;Bird Call Childrens Cold Remedy;75;Cold Remedies;Cold Remedies;Health and Hygiene;Non-Consumable
1068;Bird Call Laundry Detergent;74;Bathroom Products;Mouthwash;Health and Hygiene;Non-Consumable
1069;Bird Call Mint Mouthwash;74;Bathroom Products;Mouthwash;Health and Hygiene;Non-Consumable
1070;High Quality 60 Watt Lightbulb;80;Electrical;Lightbulbs;Household;Non-Consumable
1071;High Quality Plastic Forks;56;Plastic Products;Plastic Utensils;Household;Non-Consumable
1072;High Quality Plastic Spoons;56;Plastic Products;Plastic Utensils;Household;Non-Consumable
1073;High Quality Plastic Knives;56;Plastic Products;Plastic Utensils;Household;Non-Consumable
1074;High Quality C-Size Batteries;101;Electrical;Batteries;Household;Non-Consumable
1075;High Quality 100 Watt Lightbulb;80;Electrical;Lightbulbs;Household;Non-Consumable
1076;High Quality AAA-Size Batteries;101;Electrical;Batteries;Household;Non-Consumable
1077;High Quality Paper Plates;55;Paper Products;Paper Dishes;Household;Non-Consumable
1078;High Quality Paper Cups;55;Paper Products;Paper Dishes;Household;Non-Consumable
1079;High Quality 75 Watt Lightbulb;80;Electrical;Lightbulbs;Household;Non-Consumable
1080;High Quality Toilet Bowl Cleaner;22;Cleaning Supplies;Cleaners;Household;Non-Consumable
1081;High Quality Counter Cleaner;22;Cleaning Supplies;Cleaners;Household;Non-Consumable
1082;High Quality Glass Cleaner;22;Cleaning Supplies;Cleaners;Household;Non-Consumable
1083;High Quality 25 Watt Lightbulb;80;Electrical;Lightbulbs;Household;Non-Consumable
1084;High Quality AA-Size Batteries;101;Electrical;Batteries;Household;Non-Consumable
1085;High Quality D-Size Batteries;101;Electrical;Batteries;Household;Non-Consumable
1086;High Quality Paper Towels;18;Paper Products;Paper Wipes;Household;Non-Consumable
1087;High Quality Soft Napkins;18;Paper Products;Paper Wipes;Household;Non-Consumable
1088;High Quality Scented Tissue;18;Paper Products;Paper Wipes;Household;Non-Consumable
1089;High Quality Toilet Paper;18;Paper Products;Paper Wipes;Household;Non-Consumable
1090;High Quality Tissues;18;Paper Products;Paper Wipes;Household;Non-Consumable
1091;High Quality Scented Toilet Tissue;18;Paper Products;Paper Wipes;Household;Non-Consumable
1092;High Quality Room Freshener;20;Cleaning Supplies;Deodorizers;Household;Non-Consumable
1093;High Quality Frying Pan;40;Kitchen Products;Pots and Pans;Household;Non-Consumable
1094;High Quality Copper Cleaner;87;Kitchen Products;Pot Cleaners;Household;Non-Consumable
1095;High Quality Bees Wax Candles;47;Candles;Candles;Household;Non-Consumable
1096;High Quality Silver Cleaner;87;Kitchen Products;Pot Cleaners;Household;Non-Consumable
1097;High Quality Copper Pot Scrubber;86;Kitchen Products;Pot Scrubbers;Household;Non-Consumable
1098;High Quality Economy Toilet Brush;85;Bathroom Products;Toilet Brushes;Household;Non-Consumable
1099;High Quality Scissors;41;Hardware;Tools;Household;Non-Consumable
1100;High Quality Large Sponge;42;Kitchen Products;Sponges;Household;Non-Consumable
1101;High Quality Screw Driver;41;Hardware;Tools;Household;Non-Consumable
1102;Genteel Extra Lean Hamburger;65;Meat;Hamburger;Meat;Food
1103;Genteel Seasoned Hamburger;65;Meat;Hamburger;Meat;Food
1104;Mighty Good Monthly Sports Magazine;104;Magazines;Sports Magazines;Periodicals;Non-Consumable
1105;Mighty Good Monthly Auto Magazine;108;Magazines;Auto Magazines;Periodicals;Non-Consumable
1106;Mighty Good Monthly Computer Magazine;107;Magazines;Computer Magazines;Periodicals;Non-Consumable
1107;Mighty Good Monthly Home Magazine;105;Magazines;Home Magazines;Periodicals;Non-Consumable
1108;Mighty Good Monthly Fashion Magazine;106;Magazines;Fashion Magazines;Periodicals;Non-Consumable
1109;Tri-State Summer Squash;61;Vegetables;Fresh Vegetables;Produce;Food
1110;Tri-State Corn on the Cob;61;Vegetables;Fresh Vegetables;Produce;Food
1111;Tri-State Asparagus;61;Vegetables;Fresh Vegetables;Produce;Food
1112;Tri-State Sweet Peas;61;Vegetables;Fresh Vegetables;Produce;Food
1113;Tri-State New Potatos;61;Vegetables;Fresh Vegetables;Produce;Food
1114;Tri-State Beets;61;Vegetables;Fresh Vegetables;Produce;Food
1115;Tri-State Prepared Salad;61;Vegetables;Fresh Vegetables;Produce;Food
1116;Tri-State Onions;61;Vegetables;Fresh Vegetables;Produce;Food
1117;Tri-State Green Pepper;61;Vegetables;Fresh Vegetables;Produce;Food
1118;Tri-State Shitake Mushrooms;61;Vegetables;Fresh Vegetables;Produce;Food
1119;Tri-State Lettuce;61;Vegetables;Fresh Vegetables;Produce;Food
1120;Tri-State Elephant Garlic;61;Vegetables;Fresh Vegetables;Produce;Food
1121;Tri-State Red Pepper;61;Vegetables;Fresh Vegetables;Produce;Food
1122;Tri-State Garlic;61;Vegetables;Fresh Vegetables;Produce;Food
1123;Tri-State Potatos;61;Vegetables;Fresh Vegetables;Produce;Food
1124;Tri-State Cauliflower;61;Vegetables;Fresh Vegetables;Produce;Food
1125;Tri-State Tomatos;61;Vegetables;Fresh Vegetables;Produce;Food
1126;Tri-State Mushrooms;61;Vegetables;Fresh Vegetables;Produce;Food
1127;Tri-State Baby Onion;61;Vegetables;Fresh Vegetables;Produce;Food
1128;Tri-State Dried Mushrooms;61;Vegetables;Fresh Vegetables;Produce;Food
1129;Tri-State Fresh Lima Beans;61;Vegetables;Fresh Vegetables;Produce;Food
1130;Tri-State Squash;61;Vegetables;Fresh Vegetables;Produce;Food
1131;Tri-State Limes;99;Fruit;Fresh Fruit;Produce;Food
1132;Tri-State Firm Tofu;67;Packaged Vegetables;Tofu;Produce;Food
1133;Tri-State Almonds;1;Specialty;Nuts;Produce;Food
1134;Tri-State Macintosh Apples;99;Fruit;Fresh Fruit;Produce;Food
1135;Tri-State Golden Delcious Apples;99;Fruit;Fresh Fruit;Produce;Food
1136;Tri-State Red Delcious Apples;99;Fruit;Fresh Fruit;Produce;Food
1137;Tri-State Lemons;99;Fruit;Fresh Fruit;Produce;Food
1138;Tri-State Fancy Plums;99;Fruit;Fresh Fruit;Produce;Food
1139;Tri-State Plums;99;Fruit;Fresh Fruit;Produce;Food
1140;Tri-State Peaches;99;Fruit;Fresh Fruit;Produce;Food
1141;Tri-State Broccoli;61;Vegetables;Fresh Vegetables;Produce;Food
1142;Tri-State Mandarin Oranges;99;Fruit;Fresh Fruit;Produce;Food
1143;Tri-State Mixed Nuts;1;Specialty;Nuts;Produce;Food
1144;Tri-State Canned Peanuts;1;Specialty;Nuts;Produce;Food
1145;Tri-State Sweet Onion;61;Vegetables;Fresh Vegetables;Produce;Food
1146;Tri-State Cantelope;99;Fruit;Fresh Fruit;Produce;Food
1147;Tri-State Honey Dew;99;Fruit;Fresh Fruit;Produce;Food
1148;Tri-State Fuji Apples;99;Fruit;Fresh Fruit;Produce;Food
1149;Tri-State Walnuts;1;Specialty;Nuts;Produce;Food
1150;Tri-State Oranges;99;Fruit;Fresh Fruit;Produce;Food
1151;Tri-State Tangerines;99;Fruit;Fresh Fruit;Produce;Food
1152;Tri-State Party Nuts;1;Specialty;Nuts;Produce;Food
1153;Dual City Lox;24;Seafood;Fresh Fish;Seafood;Food
1154;Dual City Scallops;2;Seafood;Shellfish;Seafood;Food
1155;Horatio Low Fat Cookies;45;Snack Foods;Cookies;Snack Foods;Food
1156;Horatio BBQ Potato Chips;12;Snack Foods;Chips;Snack Foods;Food
1157;Horatio Corn Chips;12;Snack Foods;Chips;Snack Foods;Food
1158;Horatio Low Fat BBQ Chips;12;Snack Foods;Chips;Snack Foods;Food
1159;Horatio Sugar Cookies;45;Snack Foods;Cookies;Snack Foods;Food
1160;Horatio Chocolate Chip Cookies;45;Snack Foods;Cookies;Snack Foods;Food
1161;Horatio Fudge Cookies;45;Snack Foods;Cookies;Snack Foods;Food
1162;Horatio Fudge Brownies;45;Snack Foods;Cookies;Snack Foods;Food
1163;Horatio Potato Chips;12;Snack Foods;Chips;Snack Foods;Food
1164;Horatio Lemon Cookies;45;Snack Foods;Cookies;Snack Foods;Food
1165;Horatio Graham Crackers;45;Snack Foods;Cookies;Snack Foods;Food
1166;Horatio Cheese Crackers;82;Snack Foods;Crackers;Snack Foods;Food
1167;Horatio Buttered Popcorn;54;Snack Foods;Popcorn;Snack Foods;Food
1168;Horatio No Salt Popcorn;54;Snack Foods;Popcorn;Snack Foods;Food
1169;Horatio Low Fat Popcorn;54;Snack Foods;Popcorn;Snack Foods;Food
1170;Horatio Salsa Dip;83;Snack Foods;Dips;Snack Foods;Food
1171;Horatio Avocado Dip;83;Snack Foods;Dips;Snack Foods;Food
1172;Horatio Salted Pretzels;46;Snack Foods;Pretzels;Snack Foods;Food
1173;Horatio Cheese Dip;83;Snack Foods;Dips;Snack Foods;Food
1174;Horatio Fondue Mix;83;Snack Foods;Dips;Snack Foods;Food
1175;Horatio Mini Donuts;84;Snack Foods;Donuts;Snack Foods;Food
1176;Horatio Beef Jerky;17;Snack Foods;Dried Meat;Snack Foods;Food
1177;Horatio Chocolate Donuts;84;Snack Foods;Donuts;Snack Foods;Food
1178;Horatio Low Fat Chips;12;Snack Foods;Chips;Snack Foods;Food
1179;Horatio Sesame Crackers;82;Snack Foods;Crackers;Snack Foods;Food
1180;Horatio Frosted Cookies;45;Snack Foods;Cookies;Snack Foods;Food
1181;Horatio Dried Apples;109;Snack Foods;Dried Fruit;Snack Foods;Food
1182;Horatio Apple Fruit Roll;109;Snack Foods;Dried Fruit;Snack Foods;Food
1183;Horatio Strawberry Fruit Roll;109;Snack Foods;Dried Fruit;Snack Foods;Food
1184;Horatio Raspberry Fruit Roll;109;Snack Foods;Dried Fruit;Snack Foods;Food
1185;Horatio Grape Fruit Roll;109;Snack Foods;Dried Fruit;Snack Foods;Food
1186;Horatio Dried Dates;109;Snack Foods;Dried Fruit;Snack Foods;Food
1187;Horatio Raisins;109;Snack Foods;Dried Fruit;Snack Foods;Food
1188;Horatio Golden Raisins;109;Snack Foods;Dried Fruit;Snack Foods;Food
1189;Horatio Dried Apricots;109;Snack Foods;Dried Fruit;Snack Foods;Food
1190;Horatio Frosted Donuts;84;Snack Foods;Donuts;Snack Foods;Food
1191;Musial Tasty Candy Bar;36;Candy;Chocolate Candy;Snacks;Food
1192;Musial Mint Chocolate Bar;36;Candy;Chocolate Candy;Snacks;Food
1193;Musial Malted Milk Balls;36;Candy;Chocolate Candy;Snacks;Food
1194;Musial Semi-Sweet Chocolate Bar;36;Candy;Chocolate Candy;Snacks;Food
1195;Musial Bubble Gum;37;Candy;Gum;Snacks;Food
1196;Musial Spicy Mints;38;Candy;Hard Candy;Snacks;Food
1197;Musial Mints;38;Candy;Hard Candy;Snacks;Food
1198;Musial White Chocolate Bar;36;Candy;Chocolate Candy;Snacks;Food
1199;Colossal Ravioli;5;Starchy Foods;Pasta;Starchy Foods;Food
1200;Colossal Manicotti;5;Starchy Foods;Pasta;Starchy Foods;Food
1201;Colossal Spaghetti;5;Starchy Foods;Pasta;Starchy Foods;Food
1202;Colossal Thai Rice;57;Starchy Foods;Rice;Starchy Foods;Food
1203;Colossal Rice Medly;57;Starchy Foods;Rice;Starchy Foods;Food
1204;Portsmouth Imported Beer;43;Beer and Wine;Beer;Alcoholic Beverages;Drink
1205;Portsmouth Light Wine;44;Beer and Wine;Wine;Alcoholic Beverages;Drink
1206;Portsmouth Chardonnay Wine;44;Beer and Wine;Wine;Alcoholic Beverages;Drink
1207;Portsmouth Chablis Wine;44;Beer and Wine;Wine;Alcoholic Beverages;Drink
1208;Portsmouth Merlot Wine;44;Beer and Wine;Wine;Alcoholic Beverages;Drink
1209;Portsmouth Chardonnay;44;Beer and Wine;Wine;Alcoholic Beverages;Drink
1210;Portsmouth White Zinfandel Wine;44;Beer and Wine;Wine;Alcoholic Beverages;Drink
1211;Portsmouth Light Beer;43;Beer and Wine;Beer;Alcoholic Beverages;Drink
1212;Sphinx Pumpernickel Bread;27;Bread;Sliced Bread;Baked Goods;Food
1213;Sphinx White Bread;27;Bread;Sliced Bread;Baked Goods;Food
1214;Sphinx Rye Bread;27;Bread;Sliced Bread;Baked Goods;Food
1215;Sphinx English Muffins;26;Bread;Muffins;Baked Goods;Food
1216;Sphinx Cranberry Muffins;26;Bread;Muffins;Baked Goods;Food
1217;Sphinx Muffins;26;Bread;Muffins;Baked Goods;Food
1218;Sphinx Bagels;25;Bread;Bagels;Baked Goods;Food
1219;Sphinx Blueberry Muffins;26;Bread;Muffins;Baked Goods;Food
1220;Sphinx Wheat Bread;27;Bread;Sliced Bread;Baked Goods;Food
1221;Plato Sesame Oil;49;Baking Goods;Cooking Oil;Baking Goods;Food
1222;Plato Chunky Peanut Butter;53;Jams and Jellies;Peanut Butter;Baking Goods;Food
1223;Plato Hot Chocolate;51;Hot Beverages;Chocolate;Beverages;Drink
1224;Plato Brown Sugar;50;Baking Goods;Sugar;Baking Goods;Food
1225;Plato White Sugar;50;Baking Goods;Sugar;Baking Goods;Food
1226;Plato French Roast Coffee;90;Hot Beverages;Coffee;Beverages;Drink
1227;Plato Decaf Coffee;90;Hot Beverages;Coffee;Beverages;Drink
1228;Plato Regular Coffee;90;Hot Beverages;Coffee;Beverages;Drink
1229;Plato Vegetable Oil;49;Baking Goods;Cooking Oil;Baking Goods;Food
1230;Plato Corn Oil;49;Baking Goods;Cooking Oil;Baking Goods;Food
1231;Plato Tomato Sauce;48;Baking Goods;Sauces;Baking Goods;Food
1232;Plato Canola Oil;49;Baking Goods;Cooking Oil;Baking Goods;Food
1233;Plato Grape Preserves;33;Jams and Jellies;Preserves;Baking Goods;Food
1234;Plato Columbian Coffee;90;Hot Beverages;Coffee;Beverages;Drink
1235;Plato Strawberry Jelly;31;Jams and Jellies;Jelly;Baking Goods;Food
1236;Plato Pepper;4;Baking Goods;Spices;Baking Goods;Food
1237;Plato Low Fat Apple Butter;33;Jams and Jellies;Preserves;Baking Goods;Food
1238;Plato Salt;4;Baking Goods;Spices;Baking Goods;Food
1239;Plato Apple Butter;33;Jams and Jellies;Preserves;Baking Goods;Food
1240;Plato Oregano;4;Baking Goods;Spices;Baking Goods;Food
1241;Plato Apple Jelly;31;Jams and Jellies;Jelly;Baking Goods;Food
1242;Plato Grape Jam;32;Jams and Jellies;Jam;Baking Goods;Food
1243;Plato Apple Jam;32;Jams and Jellies;Jam;Baking Goods;Food
1244;Plato Strawberry Jam;32;Jams and Jellies;Jam;Baking Goods;Food
1245;Plato Creamy Peanut Butter;53;Jams and Jellies;Peanut Butter;Baking Goods;Food
1246;Plato Strawberry Preserves;33;Jams and Jellies;Preserves;Baking Goods;Food
1247;Plato Extra Chunky Peanut Butter;53;Jams and Jellies;Peanut Butter;Baking Goods;Food
1248;Plato Apple Preserves;33;Jams and Jellies;Preserves;Baking Goods;Food
1249;Plato Grape Jelly;31;Jams and Jellies;Jelly;Baking Goods;Food
1250;Skinner Berry Juice;30;Pure Juice Beverages;Juice;Beverages;Drink
1251;Skinner Mango Drink;52;Drinks;Flavored Drinks;Beverages;Drink
1252;Skinner Strawberry Drink;52;Drinks;Flavored Drinks;Beverages;Drink
1253;Skinner Cream Soda;19;Carbonated Beverages;Soda;Beverages;Drink
1254;Skinner Diet Soda;19;Carbonated Beverages;Soda;Beverages;Drink
1255;Skinner Cola;19;Carbonated Beverages;Soda;Beverages;Drink
1256;Skinner Diet Cola;19;Carbonated Beverages;Soda;Beverages;Drink
1257;Skinner Orange Juice;30;Pure Juice Beverages;Juice;Beverages;Drink
1258;Skinner Cranberry Juice;30;Pure Juice Beverages;Juice;Beverages;Drink
1259;Skinner Apple Juice;30;Pure Juice Beverages;Juice;Beverages;Drink
1260;Skinner Apple Drink;52;Drinks;Flavored Drinks;Beverages;Drink
1261;Johnson Oatmeal;35;Breakfast Foods;Cereal;Breakfast Foods;Food
1262;Johnson Corn Puffs;35;Breakfast Foods;Cereal;Breakfast Foods;Food
1263;Johnson Wheat Puffs;35;Breakfast Foods;Cereal;Breakfast Foods;Food
1264;Johnson Grits;35;Breakfast Foods;Cereal;Breakfast Foods;Food
1265;Pleasant Canned Beets;62;Vegetables;Canned Vegetables;Canned Foods;Food
1266;Pleasant Creamed Corn;62;Vegetables;Canned Vegetables;Canned Foods;Food
1267;Pleasant Canned String Beans;62;Vegetables;Canned Vegetables;Canned Foods;Food
1268;Pleasant Chicken Soup;58;Canned Soup;Soup;Canned Foods;Food
1269;Pleasant Canned Yams;62;Vegetables;Canned Vegetables;Canned Foods;Food
1270;Pleasant Vegetable Soup;58;Canned Soup;Soup;Canned Foods;Food
1271;Pleasant Canned Tomatos;62;Vegetables;Canned Vegetables;Canned Foods;Food
1272;Pleasant Noodle Soup;58;Canned Soup;Soup;Canned Foods;Food
1273;Pleasant Regular Ramen Soup;58;Canned Soup;Soup;Canned Foods;Food
1274;Pleasant Chicken Noodle Soup;58;Canned Soup;Soup;Canned Foods;Food
1275;Pleasant Turkey Noodle Soup;58;Canned Soup;Soup;Canned Foods;Food
1276;Pleasant Beef Soup;58;Canned Soup;Soup;Canned Foods;Food
1277;Pleasant Canned Peas;62;Vegetables;Canned Vegetables;Canned Foods;Food
1278;Pleasant Chicken Ramen Soup;58;Canned Soup;Soup;Canned Foods;Food
1279;Pleasant Canned Tuna in Water;93;Canned Tuna;Tuna;Canned Foods;Food
1280;Pleasant Canned Tuna in Oil;93;Canned Tuna;Tuna;Canned Foods;Food
1281;Pleasant Large Canned Shrimp;94;Canned Shrimp;Shrimp;Canned Foods;Food
1282;Pleasant Fancy Canned Anchovies;95;Canned Anchovies;Anchovies;Canned Foods;Food
1283;Pleasant Fancy Canned Clams;96;Canned Clams;Clams;Canned Foods;Food
1284;Pleasant Fancy Canned Oysters;97;Canned Oysters;Oysters;Canned Foods;Food
1285;Pleasant Fancy Canned Sardines;98;Canned Sardines;Sardines;Canned Foods;Food
1286;Pleasant Rice Soup;58;Canned Soup;Soup;Canned Foods;Food
1287;Toucan Canned Mixed Fruit;3;Fruit;Canned Fruit;Canned Products;Food
1288;Toucan Canned Peaches;3;Fruit;Canned Fruit;Canned Products;Food
1289;Toretti Rosy Sunglasses;89;Specialty;Sunglasses;Carousel;Non-Consumable
1290;Framton Eyeglass Screwdriver;103;Hardware;Screwdrivers;Checkout;Non-Consumable
1291;Framton City Map;102;Miscellaneous;Maps;Checkout;Non-Consumable
1292;Booker Low Fat Cottage Cheese;15;Dairy;Cottage Cheese;Dairy;Food
1293;Booker Low Fat Sour Cream;14;Dairy;Sour Cream;Dairy;Food
1294;Booker Sour Cream;14;Dairy;Sour Cream;Dairy;Food
1295;Booker Jack Cheese;11;Dairy;Cheese;Dairy;Food
1296;Booker Muenster Cheese;11;Dairy;Cheese;Dairy;Food
1297;Booker String Cheese;11;Dairy;Cheese;Dairy;Food
1298;Booker Low Fat String Cheese;11;Dairy;Cheese;Dairy;Food
1299;Booker Havarti Cheese;11;Dairy;Cheese;Dairy;Food
1300;Booker Head Cheese;11;Dairy;Cheese;Dairy;Food
1301;Booker Cheese Spread;11;Dairy;Cheese;Dairy;Food
1302;Booker Sharp Cheddar Cheese;11;Dairy;Cheese;Dairy;Food
1303;Booker Mild Cheddar Cheese;11;Dairy;Cheese;Dairy;Food
1304;Booker Large Curd Cottage Cheese;15;Dairy;Cottage Cheese;Dairy;Food
1305;Booker 2% Milk;76;Dairy;Milk;Dairy;Drink
1306;Booker Buttermilk;76;Dairy;Milk;Dairy;Drink
1307;Booker Chocolate Milk;76;Dairy;Milk;Dairy;Drink
1308;Booker 1% Milk;76;Dairy;Milk;Dairy;Drink
1309;Booker Whole Milk;76;Dairy;Milk;Dairy;Drink
1310;Booker Strawberry Yogurt;6;Dairy;Yogurt;Dairy;Food
1311;Booker Blueberry Yogurt;6;Dairy;Yogurt;Dairy;Food
1312;Lake Chicken Hot Dogs;81;Meat;Hot Dogs;Deli;Food
1313;Lake Pimento Loaf;91;Meat;Bologna;Deli;Food
1314;Lake Beef Bologna;91;Meat;Bologna;Deli;Food
1315;Lake Low Fat Bologna;91;Meat;Bologna;Deli;Food
1316;Lake Turkey Hot Dogs;81;Meat;Hot Dogs;Deli;Food
1317;Lake Foot-Long Hot Dogs;81;Meat;Hot Dogs;Deli;Food
1318;Lake Low Fat Cole Slaw;16;Side Dishes;Deli Salads;Deli;Food
1319;Lake Cole Slaw;16;Side Dishes;Deli Salads;Deli;Food
1320;Lake Roasted Chicken;77;Meat;Fresh Chicken;Deli;Food
1321;Lake Corned Beef;8;Meat;Deli Meats;Deli;Food
1322;Lake Sliced Turkey;8;Meat;Deli Meats;Deli;Food
1323;Lake Sliced Ham;8;Meat;Deli Meats;Deli;Food
1324;Lake Potato Salad;16;Side Dishes;Deli Salads;Deli;Food
1325;Lake Sliced Chicken;8;Meat;Deli Meats;Deli;Food
1326;Giant Small Brown Eggs;66;Eggs;Eggs;Eggs;Food
1327;Giant Large Brown Eggs;66;Eggs;Eggs;Eggs;Food
1328;Giant Small Eggs;66;Eggs;Eggs;Eggs;Food
1329;Giant Large Eggs;66;Eggs;Eggs;Eggs;Food
1330;Giant Egg Substitute;66;Eggs;Eggs;Eggs;Food
1331;Carrington Low Fat Waffles;34;Breakfast Foods;Waffles;Frozen Foods;Food
1332;Carrington Orange Popsicles;110;Frozen Desserts;Popsicles;Frozen Foods;Food
1333;Carrington Frozen Chicken Breast;100;Meat;Frozen Chicken;Frozen Foods;Food
1334;Carrington Frozen Pancakes;29;Breakfast Foods;Pancakes;Frozen Foods;Food
1335;Carrington Low Fat French Fries;63;Vegetables;French Fries;Frozen Foods;Food
1336;Carrington Frozen Sausage Pizza;64;Pizza;Pizza;Frozen Foods;Food
1337;Carrington Blueberry Waffles;34;Breakfast Foods;Waffles;Frozen Foods;Food
1338;Carrington Fajita French Fries;63;Vegetables;French Fries;Frozen Foods;Food
1339;Carrington Waffles;34;Breakfast Foods;Waffles;Frozen Foods;Food
1340;Carrington Frozen Pepperoni Pizza;64;Pizza;Pizza;Frozen Foods;Food
1341;Carrington Frozen Cheese Pizza;64;Pizza;Pizza;Frozen Foods;Food
1342;Carrington Frozen Mushroom Pizza;64;Pizza;Pizza;Frozen Foods;Food
1343;Carrington Apple Cinnamon Waffles;34;Breakfast Foods;Waffles;Frozen Foods;Food
1344;Carrington Frozen Carrots;60;Vegetables;Frozen Vegetables;Frozen Foods;Food
1345;Carrington Turkey TV Dinner;10;Frozen Entrees;TV Dinner;Frozen Foods;Food
1346;Carrington Chicken TV Dinner;10;Frozen Entrees;TV Dinner;Frozen Foods;Food
1347;Carrington Beef TV Dinner;10;Frozen Entrees;TV Dinner;Frozen Foods;Food
1348;Carrington Pancake Mix;28;Breakfast Foods;Pancake Mix;Frozen Foods;Food
1349;Carrington Grape Popsicles;110;Frozen Desserts;Popsicles;Frozen Foods;Food
1350;Carrington Home Style French Fries;63;Vegetables;French Fries;Frozen Foods;Food
1351;Carrington Lime Popsicles;110;Frozen Desserts;Popsicles;Frozen Foods;Food
1352;Carrington Ice Cream;9;Frozen Desserts;Ice Cream;Frozen Foods;Food
1353;Carrington Ice Cream Sandwich;9;Frozen Desserts;Ice Cream;Frozen Foods;Food
1354;Carrington Frozen Cauliflower;60;Vegetables;Frozen Vegetables;Frozen Foods;Food
1355;Carrington Frozen Broccoli;60;Vegetables;Frozen Vegetables;Frozen Foods;Food
1356;Carrington Frozen Corn;60;Vegetables;Frozen Vegetables;Frozen Foods;Food
1357;Carrington Frozen Peas;60;Vegetables;Frozen Vegetables;Frozen Foods;Food
1358;Carrington Popsicles;9;Frozen Desserts;Ice Cream;Frozen Foods;Food
1359;Carrington Frozen Chicken Thighs;100;Meat;Frozen Chicken;Frozen Foods;Food
1360;Carrington Frozen Chicken Wings;100;Meat;Frozen Chicken;Frozen Foods;Food
1361;Carrington Lemon Popsicles;110;Frozen Desserts;Popsicles;Frozen Foods;Food
1362;Hilltop Silky Smooth Hair Conditioner;78;Bathroom Products;Conditioner;Health and Hygiene;Non-Consumable
1363;Hilltop Tartar Control Toothpaste;39;Hygiene;Personal Hygiene;Health and Hygiene;Non-Consumable
1364;Hilltop Whitening Toothpast;39;Hygiene;Personal Hygiene;Health and Hygiene;Non-Consumable
1365;Hilltop Toothpaste;39;Hygiene;Personal Hygiene;Health and Hygiene;Non-Consumable
1366;Hilltop Deodorant;39;Hygiene;Personal Hygiene;Health and Hygiene;Non-Consumable
1367;Hilltop Conditioning Shampoo;79;Bathroom Products;Shampoo;Health and Hygiene;Non-Consumable
1368;Hilltop Extra Moisture Shampoo;79;Bathroom Products;Shampoo;Health and Hygiene;Non-Consumable
1369;Hilltop Angled Toothbrush;88;Bathroom Products;Toothbrushes;Health and Hygiene;Non-Consumable
1370;Hilltop Apricot Shampoo;79;Bathroom Products;Shampoo;Health and Hygiene;Non-Consumable
1371;Hilltop Childrens Aspirin;70;Pain Relievers;Aspirin;Health and Hygiene;Non-Consumable
1372;Hilltop Buffered Aspirin;70;Pain Relievers;Aspirin;Health and Hygiene;Non-Consumable
1373;Hilltop 200 MG Ibuprofen;71;Pain Relievers;Ibuprofen;Health and Hygiene;Non-Consumable
1374;Hilltop 200 MG Acetominifen;72;Pain Relievers;Acetominifen;Health and Hygiene;Non-Consumable
1375;Hilltop HCL Nasal Spray;73;Decongestants;Nasal Sprays;Health and Hygiene;Non-Consumable
1376;Hilltop Dishwasher Detergent;73;Decongestants;Nasal Sprays;Health and Hygiene;Non-Consumable
1377;Hilltop Multi-Symptom Cold Remedy;75;Cold Remedies;Cold Remedies;Health and Hygiene;Non-Consumable
